0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-4,-4,-2.24,-0.76,-0.56,-0.14,0.01,-0.29,-0.45,-0.59,1.51,4,4,2.43,1,1.73,1.75,1.54,1.64,1.64,1.71,0.43,1.81,-2,-1.18,-0.63,-0.85,-1.01,-0.91,-0.67,362.61,367.43,488.53,123.05,-96.8,30.76,-34.73,38.7,48.46,52.61,7.02,184.14,65.06,21,55.36,-52.37,-9.46,-20.39,-41.75,-75.13,898.25,945.01,268.62,-124.02,100.52,48.22,18.74,-47.36,-70.92,-111.02
-4,-4,-2.93,-1.64,-1.07,0.16,-0.62,-0.66,-0.77,-1.04,2.24,4,4,1.8,1.41,3.21,1.16,1.06,1.64,1.56,-1.43,-0.64,-0.64,-2.2,-0.66,-1.15,-0.8,-0.77,-0.68,-0.76,684.51,295.1,423.4,-8.3,-108.83,-23.32,42.97,51.09,61.22,52.73,354.13,187.01,130.92,75.13,21,18.98,-24.72,-43.33,-52.49,-41.93,771.67,994.63,437.19,-32.84,204.1,78.25,-51.51,-21.85,-81.24,-160.52
-4,-4,-3.43,-1.39,-0.94,-0.54,-0.09,-0.53,-0.76,-0.88,2.46,4,4,1.65,-0.39,2.17,2.3,1.32,1.59,1.81,1.5,1.02,-0.96,-1.48,-0.82,-0.79,-0.48,-0.86,-1.07,-0.96,401,325.93,803.71,-373.11,-1.1,76.42,-44.43,68.73,80.57,-2.38,100.04,175.6,-30.15,90.45,0.55,-59.69,-3.3,40.47,31.25,7.2,812.5,813.48,492.55,-94.73,98.75,214.9,29.97,-144.29,-151.67,-147.58
-3.68,-4,-4,-4,-1.46,-1.18,-0.37,0.3,-0.25,-0.3,-2.49,-1.37,2,4,4,1.59,1.58,2.31,1.4,1.33,1.4,2.08,0.89,2.42,-2.89,-2.65,-1.34,-0.63,-1.25,-1.1,324.28,487.24,349.24,24.23,663.02,104.19,-116.21,-19.23,-26.06,-15.38,64.64,-7.51,31.49,5.25,198.85,-78,-53.71,-30.82,8.79,-16.24,214.42,573.18,881.23,767.52,129.52,-99.18,152.89,74.04,-13.73,-12.21
-4,-4,-4,-3.31,-1.76,-0.86,-0.26,-0.28,-0.68,-0.66,-0.88,0.57,4,4,2.69,3.34,4,2.25,1.05,1.3,-2.94,-3.36,-2.89,-4,-2.67,-0.92,-1.04,-1.1,-0.65,-0.48,188.9,15.5,-229.61,290.22,116.33,116.88,175.11,55.91,61.34,43.03,565.98,287.48,696.78,304.44,24.29,26.98,11.9,-28.99,-63.72,-38.33,425.05,710.27,1005.55,500.61,369.93,339.54,175.66,-65.86,-59.69,-67.44
-3.63,-4,-4,-4,-4,-2.99,-1.47,-0.8,0.01,-0.34,-2.15,-1.5,0.72,2.87,4,4,2.28,1.72,3.86,1.85,2.31,2.37,1.41,-2.33,0.21,-3.63,-2.08,-0.74,-0.5,-0.34,-41.75,308.35,148.86,821.17,263.98,368.77,28.81,44.74,82.09,85.94,216.13,590.58,1088.13,487.12,-51.27,236.45,-8.18,-18.31,-30.76,-7.2,-27.04,363.65,830.87,824.04,1108.83,745.79,-84.66,248.84,155.15,-114.2
-3.94,-4,-4,-4,-4,-0.95,-0.68,-0.22,-0.11,-0.31,-1.23,-0.55,-0.06,4,4,4,1.93,2.36,2.38,1.27,2.26,1.87,-0.83,-0.09,-0.03,-1.34,-0.94,-0.75,-1.05,-0.41,222.29,334.11,428.34,687.44,257.2,438.72,-138.24,16.72,-85.63,33.69,488.71,641.36,654.3,172.42,38.94,-39.98,77.15,5.37,23.74,-35.77,134.52,330.99,888.61,1054.63,1003.42,329.1,20.69,85.08,43.64,-73.12
-3.81,-4,-4,-4,-4,-0.68,-1.28,-0.48,-0.11,-0.66,-1.21,-0.74,0.34,4,4,4,-0.33,2.29,2.56,1.34,2.39,3.14,1.14,4,1.99,-1.39,-1.52,0.06,-0.25,-0.83,299.87,559.94,753.36,619.08,828.55,465.64,-142.94,64.94,-21.3,47.61,433.9,419.13,331.12,14.65,117.13,-76.17,27.22,-21.18,21.85,17.64,95.46,316.47,801.51,1000.12,678.71,-131.77,49.8,191.77,50.66,-73.91
-4,-4,-4,-0.42,-0.44,-0.03,-0.51,-0.69,-0.71,-0.99,1.14,4,4,2.49,2.9,3.81,1.52,0.95,1.08,1.07,-2.49,-2.31,-1.78,-1.52,-1.44,-0.7,-0.37,-0.71,-0.67,-0.45,12.88,526.12,380.74,-92.71,153.81,79.71,36.32,47.55,58.84,10.62,944.58,216.74,-105.9,29.79,-34.3,-10.62,5.19,22.09,16.24,14.47,952.82,679.5,843.08,22.16,186.04,65.55,-83.56,-62.26,-83.56,-120.18
-4,-4,-3.98,-1.15,-0.39,-0.09,-0.03,-0.42,-0.69,-1.05,2.66,4,4,2.3,1.28,1.94,2.27,1.66,1.24,1.24,1.22,0.41,-1.97,-1.66,-0.69,-0.43,-0.6,-0.3,-0.81,-0.7,426.51,242,845.83,116.7,-132.08,106.38,67.32,-24.11,-47.91,-21.55,289.37,510.38,96.92,-104.13,-12.45,-9.03,-45.35,12.02,55.24,-30.46,970.34,936.22,337.16,-37.78,196.47,106.26,47.91,-38.76,-71.53,-71.04
-4,-4,-0.99,0.17,0.02,-0.34,-0.49,-0.89,-0.91,-0.71,3.16,4,4,3.35,2.34,1.44,0.87,0.47,0.46,0.89,-1.21,-3.94,-4,-1.98,-0.62,-0.65,-0.93,-1.22,-0.85,-1.22,553.59,625.43,368.47,-77.27,87.77,55.66,68.18,51.51,5.62,63.05,419.37,320.68,-51.76,-10.99,-72.39,-76.6,-16.6,-32.41,-84.29,-78,800.54,735.23,136.66,241.52,12.57,-71.66,-67.87,-106.93,-83.68,-98.02
-4,-4,-3.92,-2.09,-1.27,0.63,-1.17,-1,-1.16,-1.28,1.66,4,4,0.75,4,4,0.7,0.85,1.14,1.28,-2.95,-2.98,-2.18,-2.57,-1.44,-0.91,-1.05,-0.93,-0.77,-0.7,371.03,230.71,739.2,-188.66,261.41,64.09,-25.82,23.32,-19.04,-25.39,890.93,519.71,214.11,96.31,-139.04,-20.75,37.48,-58.59,-76.23,-64.7,755.43,1138.67,476.32,-21.55,446.41,-66.65,-211.24,-77.15,-107.36,-136.05
-3.8,-4,-4,-4,-4,-1.81,-1.33,-0.4,-0.66,-0.77,-2.86,-2.49,-0.2,4,4,3.84,1.89,3.53,1.26,0.74,0.71,0.21,1.21,0.73,0.4,-2.14,-1.37,-1.07,-0.67,-0.55,220.46,288.7,295.29,233.89,309.51,255,-28.2,13.79,-21.42,-6.1,334.78,291.32,138.12,288.45,85.57,61.89,21.79,-54.99,-20.39,-30.82,260.8,579.47,847.35,986.94,462.89,19.65,118.59,11.72,-81.67,-80.81
-2.16,-4,-4,-4,-3.42,-1.4,-0.97,-0.22,-0.34,-0.52,-4,-3.66,-0.97,4,4,3.65,1.52,2.65,1.79,1.29,1.77,1.53,0.79,1.65,0.55,-1.61,-1.34,-0.41,-0.64,-0.76,96.98,322.69,334.47,156.74,296.33,129.09,-58.78,13.18,6.71,-25.09,145.63,220.95,-8.48,-0.67,-0.49,47.79,-28.02,-36.93,-10.99,-8.24,142.33,469.42,773.62,773.62,488.53,-9.03,113.34,80.93,-15.56,-9.09
-3.81,-4,-4,-4,-4,-1.32,-0.17,0.07,0.05,-0.29,-2.03,-1.93,-0.9,3.98,4,4,2.36,1.38,2.03,1.43,1.39,1.54,-0.91,-2.24,-2.34,-2.43,-1.46,-1.08,-1.01,-1.07,167.79,127.38,419.13,342.83,390.62,471.37,-96.86,9.77,-48.34,-53.53,453.74,667.91,727.29,312.62,252.81,-98.02,34.55,-2.81,-1.28,0.24,99.73,362.67,690.67,816.89,503.6,159.67,179.57,78.12,67.44,-48.65
-4,-4,-4,-1.14,-0.75,-0.13,-0.49,-0.44,-0.68,-0.97,3.12,4,4,2.29,1.39,2.24,0.98,1.21,1.27,0.88,-1.43,-3.18,-1.46,-2.52,-1.29,-2.09,-1.17,-0.94,-1.04,-0.84,496.15,417.85,350.04,100.52,-26.43,-17.52,24.96,52.55,61.58,35.77,827.39,445.43,56.03,101.07,-0.55,40.53,-22.89,-75.99,-55.54,-61.04,787.23,841.67,478.76,18.8,162.41,-9.34,-39.92,-45.72,-122.68,-147.22
-4,-4,-4,-1.11,-0.77,-0.28,-0.24,-0.69,-0.89,-1.12,2.43,4,4,3.46,0.98,2.95,2.5,1.6,1.5,1.57,-1.22,-1.41,-1.03,-2.2,-0.7,-0.85,-0.65,-0.61,-0.91,-0.96,271.79,448.97,663.7,154.72,-45.17,68.42,55.91,12.63,68.85,84.29,755.13,486.02,-13,-61.22,-102.54,-15.81,-50.9,-7.02,-9.46,-69.58,869.2,717.47,602.42,5.86,72.94,166.63,-68.66,-155.82,-169.49,-240.97
-4,-4,-4,-0.88,-1.43,-1.55,0.11,-0.42,-0.58,-0.97,-0.74,0.51,4,4,2.88,1.29,4,2.06,1.21,1.36,-2.82,-4,-1.6,-3,-2.64,-0.38,-0.92,-0.25,-0.71,-1.04,140.56,177.37,271.55,615.97,-53.53,-134.22,134.34,-26.49,58.78,49.62,945.8,650.88,297,115.17,62.68,-198.55,-46.63,-89.36,7.69,11.84,442.5,768.74,956.48,709.72,-183.35,165.28,303.83,-153.38,-123.47,-168.15
-4,-4,-4,-4,-4,0.52,-1.4,-0.19,-0.19,-0.47,-0.99,0.71,-0.27,4,4,4,1.1,4,2.2,1.47,2.36,1.13,-4,-3.11,-1.68,-3.35,0.31,-0.89,-0.35,-0.63,-11.35,291.75,403.02,570.92,675.11,-26.25,-227.29,93.93,105.59,93.02,610.9,1159.18,985.6,289.37,3.91,23.5,-60.97,40.47,-57.25,62.93,67.75,284.18,653.14,1019.23,946.96,139.1,111.57,112.61,-46.69,-75.93
-4,-4,-4,-1.75,-0.73,0.18,-0.6,-0.83,-1,-1.11,1.95,4,4,1.93,2.95,3.61,1.51,0.83,1,1.26,-2.09,-1.88,-3.97,-1.86,-0.51,-0.92,-0.81,-0.63,-0.76,-0.46,124.15,680.42,839.72,-180.11,53.59,128.54,-85.27,36.01,72.88,48.28,1153.32,640.01,189.39,-181.95,-20.39,75.38,-41.02,-14.83,-33.2,-83.56,782.23,818.42,626.77,-27.34,338.87,-18.55,-87.89,-140.99,-158.02,-161.5
-4,-4,-4,-0.99,-0.46,-0.3,-0.15,-0.62,-1.11,-1.52,3.36,4,4,2.77,0.78,2.5,2.32,1.41,1.28,1.32,-0.07,-0.98,-4,-1.56,-0.16,-1.1,-0.85,-1.05,-1.13,-0.91,203.55,210.02,1314.88,-456.91,18.31,266.6,38.45,14.83,32.23,7.69,827.21,817.2,115.11,73.12,39.73,17.21,-26.79,63.96,52.73,-37.23,1108.76,878.48,379.7,148.32,49.32,35.4,-5.55,-138.12,-202.39,-178.59
-4,-4,0.02,-1.05,0.51,0.04,-0.22,-0.93,-1.01,-1.04,3.24,4,4,1.04,2.77,2.16,1.44,0.84,0.84,1.16,-0.89,-3.12,-4,-0.06,-1.48,-0.28,-0.62,-0.73,-0.66,-0.62,640.81,533.94,262.15,-331.42,145.94,91.61,76.42,35.46,81.24,69.4,399.48,565.06,-119.81,-218.69,85.33,-48.77,-83.01,27.34,6.53,-25.7,766.97,814.09,-33.39,191.96,264.71,-56.27,-82.03,-141.85,-147.4,-155.88
-4,-4,-4,-4,-0.78,-1.58,-0.3,0.16,-0.22,-0.49,-1.82,-0.87,2.72,4,4,0.5,1.65,2.94,1.96,1.52,1.82,0.92,0.96,1.2,-4,-1.67,-0.4,-0.42,-0.47,-0.75,194.03,440.98,411.07,310.49,943.42,-83.8,-26.25,55.3,10.19,-25.21,395.39,493.41,255.92,370.48,14.89,-128.97,-55.3,29.91,-58.53,108.76,224.12,615.84,1045.84,824.04,96.25,-96.25,271.55,45.41,-98.57,-115.11
-4,-4,-4,-4,-0.46,-0.97,-0.11,0.1,0,-0.57,-1.57,-0.32,3.41,4,4,1.42,1.13,2.42,2.22,1.63,2.17,2.2,1.9,0.86,-3.2,-0.76,-0.5,-0.66,-0.53,-0.83,342.04,611.82,318.66,604.55,803.83,-335.45,19.1,96.68,17.4,13.18,207.46,258.18,238.77,312.44,-174.8,54.75,-12.51,7.2,-22.28,28.99,239.62,635.07,1062.32,675.35,130.43,-27.22,82.15,72.02,-38.45,-129.46
-4,-4,-4,0.8,-1.66,0.06,-0.17,-0.67,-0.64,-0.83,-0.76,1.87,4,4,1.63,4,2.47,0.92,0.94,1.19,-2.77,-4,-2.05,-2.38,-1.27,-0.3,-0.83,-0.22,-0.52,-0.69,305.91,352.78,712.22,237.79,-424.93,176.09,221.92,-84.17,142.03,133.79,898.86,741.09,6.47,16.36,-13.43,-24.66,-40.28,-24.6,4.88,-1.1,339.84,764.59,951.54,279.3,37.05,112.06,22.34,-93.93,-74.04,-135.01
-4,-4,-3.77,-1.1,-0.61,-0.08,-0.14,-0.36,-0.58,-0.84,0.8,4,4,3.02,2.16,2.79,2,1.15,0.99,1.32,-2.9,-4,-3.22,-2.13,-0.19,-0.53,-0.42,-0.29,-0.46,-0.64,641.3,333.86,650.21,-210.57,-116.64,131.04,97.05,-2.93,79.59,72.69,658.69,420.78,58.29,-44.62,-99.43,14.89,-86.91,14.59,10.38,23.5,633.73,1003.66,568.91,12.88,224.91,150.33,-15.26,-49.8,-96.19,-144.29
-4,-4,-4,-4,-0.9,-1.26,-0.38,0.16,-0.13,-0.48,-2.35,-0.11,2.97,4,4,1.52,1.64,3.14,2.19,1.66,1.12,1.5,-0.29,-0.33,-4,-1.2,-0.3,-0.64,-0.29,-0.51,-135.99,351.44,413.09,263.85,956.24,-148.5,24.72,133.36,14.83,-43.15,410.03,580.75,568.24,397.34,103.64,-125.67,46.81,3.85,-45.41,80.69,170.04,641.85,1011.29,907.47,291.44,-191.59,280.82,64.94,-63.23,-80.81
-3.03,-4,-4,-4,-4,-1.35,-0.08,0.23,0.27,-0.26,-2.61,-3.03,-1.04,4,4,4,1.09,1.39,1.73,1.31,1.7,2.34,1.22,-0.31,-1.76,-3.89,-0.7,-0.63,-0.83,-1.15,94.18,260.93,389.34,223.21,480.35,297.61,-84.78,66.35,-10.99,11.35,321.84,342.71,372.86,223.94,297.42,-82.7,-24.23,-39.98,36.32,33.81,124.82,307.62,786.19,911.5,439.15,-62.19,78.49,21.79,36.25,-18.62
-4,-4,-1.51,-0.26,0.16,0.22,-0.01,-0.14,-0.34,-0.38,2.49,4,4,0.68,1.99,1.87,1.23,1.02,1.22,1.17,-1.64,-3.97,-4,-1.55,-0.96,-1.09,-1.14,-1.2,-0.97,-0.97,506.71,356.14,489.01,-183.59,66.35,32.84,29.05,60.42,61.28,44.01,592.96,362.3,-14.77,-35.16,-52.98,-18.92,4.58,-3.17,-21.48,-31.19,890.75,789.37,305.3,155.4,162.66,54.99,-9.09,-44.13,-62.99,-107.12
-4,-4,-2.82,-0.79,-0.17,0.01,-0.21,-0.24,-0.43,-0.57,2.42,4,4,2.29,1.63,1.81,1.92,1.39,1.11,0.99,-1.27,-2.08,-2.76,-1.99,-0.6,-0.58,-0.87,-0.84,-0.68,-0.77,513.61,111.82,840.82,-142.33,-105.29,102.48,77.03,6.65,61.58,58.9,285.83,502.56,-129.39,-23.74,-65.12,-28.99,30.76,23.93,30.03,-2.56,814.21,864.38,279.24,148.5,203,101.56,15.93,-60.49,-119.45,-113.77
-4,-4,-4,-0.8,-0.86,-1.41,0.18,-0.58,-0.77,-1.06,-2.33,0.55,4,4,2.97,1.14,3,1.68,0.92,0.97,0.96,-0.66,-1.84,-3.59,-1.91,-0.57,-1.4,-0.51,-0.81,-1.25,70.5,884.03,909.97,491.94,-38.21,-116.09,166.63,-31.19,75.62,90.58,902.89,452.88,305.11,89.66,-83.74,-112.06,-12.45,-69.95,0.85,9.89,-272.16,261.72,878.42,696.66,-131.23,40.77,238.65,-140.87,-169.43,-174.62
-4,-4,-2.15,-0.32,-0.7,-0.25,-0.23,-0.5,-0.84,-0.92,3.44,4,4,2.55,1.15,2.14,1.95,1.53,1.4,1.42,-0.4,-0.93,-1.41,-1.43,-0.35,-0.62,-0.56,-0.68,-0.82,-0.83,589.11,342.1,566.59,-106.87,-71.47,75.5,5.8,0.79,8.61,5.13,145.45,227.36,-44.19,-29.91,-16.42,2.38,7.02,69.82,65.12,34.18,891.54,949.04,398.86,-38.15,76.78,99.3,-41.56,-91.13,-137.57,-168.52
-4,-4,-2.48,-1.23,-0.56,-0.16,-0.33,-0.6,-0.75,-0.7,2.92,4,4,1.59,1.41,2.49,2.04,1.43,1.55,1.65,1.19,2.15,-1.2,-1.72,-0.49,-0.39,-0.54,-0.76,-0.77,-0.65,411.56,295.1,391.48,13.85,-26.25,94.36,22.28,0.79,8.54,-3.85,144.84,-68.85,111.57,-7.69,-6.16,-6.96,15.5,31.43,28.02,-12.51,1016.97,996.22,426.45,-23.8,182.8,96.01,-17.82,-64.33,-70.92,-108.4
-4,-4,-4,0.09,-1.43,0.53,-0.85,-0.65,-0.94,-0.98,-0.83,2.93,4,4,2.46,3.72,1.1,0.78,0.65,0.63,-2.82,-3.34,-0.45,-2.55,-0.65,-1.28,-0.43,-0.56,-0.76,-0.47,111.27,618.41,311.46,168.15,-192.69,127.44,33.08,29.11,16.66,68.05,1021.48,294.19,-8.12,46.02,-31.86,33.75,-34.42,7.57,14.28,-18.25,561.65,789.98,937.01,22.58,116.82,44.25,-147.09,-45.96,-88.5,-86.55
-4,-4,-2.89,-0.63,-0.12,0.1,0.16,-0.09,-0.36,-0.79,2.29,4,4,2.5,1.34,1.78,1.72,1.8,1.06,1.18,-1.09,-0.35,-3.23,-1.42,-0.62,-0.76,-0.42,-0.73,-0.55,-0.65,450.74,322.81,486.27,78.25,-111.33,74.28,108.28,-28.93,-28.44,-35.52,343.38,34.97,42.3,-174.38,64.51,1.65,-76.23,35.28,34.55,61.58,885.86,929.81,364.26,-30.52,199.16,54.57,-34.3,-23.8,-110.05,-82.46
-4,-3.93,-0.6,-1.16,-0.07,0.29,0.11,-0.16,-0.26,-0.39,3.08,4,4,1.11,1.24,1.58,1.35,1.16,1.5,1.5,2.05,1.62,-2.58,-1.34,-1.13,-0.32,-0.52,-0.88,-0.71,-0.86,349.85,363.16,483.4,30.33,-8.3,26.43,-0.06,11.05,23.99,5.07,88.99,254.21,-54.38,-49.26,-25.51,-58.65,22.16,9.34,-13.79,-13.55,862.67,711.85,150.15,55.54,136.05,62.07,24.17,-8.48,-22.89,-58.35
-4,-4,-2.69,-0.67,0.05,0.15,-0.12,-0.25,-0.48,-0.69,1.88,4,4,1.63,1.71,2.55,1.64,1.31,1.1,0.99,-2.03,-2.08,-2.86,-1.68,-0.23,-0.65,-0.71,-1.03,-0.88,-0.87,578.43,516.24,418.64,-162.11,-94.36,91.92,51.7,13,43.88,58.53,752.08,48.16,69.03,-78.06,-74.89,-2.99,26.43,58.96,14.53,13.61,739.93,826.23,448.73,79.35,180.3,72.02,-13.31,-68.73,-101.32,-132.69
-4,-4,-3.52,-0.81,-0.2,-0.09,-0.16,-0.42,-0.66,-0.98,1.37,4,4,3.25,3.7,1.86,1.38,0.96,0.99,0.95,-2.42,-3.98,-3.4,-1.69,0.81,-1.04,-0.76,-0.42,-0.86,-0.94,590.52,699.58,982.91,-403.08,-163.64,299.62,-16.97,37.35,163.39,105.16,846.19,466.55,-52.98,-152.89,-139.53,92.59,-11.9,-5.98,49.07,48.46,485.96,829.22,708.07,-39.31,107.12,72.39,-23.01,-68.42,-127.81,-138.24
-4,-4,-1.26,-2.17,0.29,-0.57,-0.69,-0.79,-0.82,-0.97,1.68,4,4,1.55,4,2.24,1.14,0.86,0.88,0.76,-2.62,-3.81,-1.56,0.28,-0.75,-1.13,-0.78,-0.66,-0.58,-0.54,775.57,781.25,748.17,-461.24,120.3,224.18,68.91,126.28,71.29,23.32,671.69,347.84,-261.6,-55.91,7.75,-9.7,47.61,-53.53,-32.65,-15.56,578.8,1010.56,504.76,-67.99,173.52,8.24,-48.52,-73.06,-98.27,-99.24
-4,-4,-4,-1.08,-1.18,-0.05,0.15,-0.35,-0.68,-0.75,2.35,4,4,2.94,0.4,3.22,2.27,1.16,1.1,1.39,-1.21,-1.77,-1.59,-2.74,0.14,-0.8,-0.84,-0.65,-0.91,-0.91,327.7,759.09,1005.31,-177.06,-301.15,174.32,64.82,62.19,61.83,50.35,955.02,450.5,-62.26,-17.03,-111.57,-9.34,-19.53,12.33,2.81,-8.67,561.34,638.37,671.63,-148.56,85.57,289.12,-55.6,-103.52,-85.88,-75.56
-4,-4,-2.17,-1.37,-0.42,-0.12,-0.41,-0.63,-0.8,-0.9,2.34,4,4,1.54,1.58,2.22,1.7,1.49,1.43,1.24,1.46,1.58,-1.78,-1.68,-0.7,-0.52,-0.61,-0.86,-0.66,-0.57,349.98,299.32,712.52,-19.71,-65.55,68.66,10.07,0.24,10.01,-22.34,146.73,292.97,134.09,-108.76,-0.31,-16.78,-52,12.15,-3.54,5,816.89,773.74,-59.02,-2.32,183.04,33.33,-47.18,-73.3,-124.21,-135.5
-3.87,-4,-4,-4,-4,-1.47,-1.02,-0.18,-0.15,-0.49,-1.96,-1.42,1.51,4,4,4,0.94,1.87,2.43,1.86,2.09,1.88,1.51,1.14,0.34,-2.49,-0.98,-0.94,-0.79,-0.77,247.92,517.58,500.73,363.53,410.16,519.35,-107.18,92.53,69.15,-1.77,267.4,292.6,333.31,254.82,159.55,-54.87,6.71,11.29,-27.04,21.36,6.1,500.49,926.45,931.15,542.42,-128.11,102.05,91.8,-24.41,-91.55
-4,-4,-3.18,-1.5,0.05,-0.67,-0.65,-0.96,-0.96,-0.82,2.95,4,4,1.61,3.3,1.46,1.04,0.64,1.21,1.46,0.47,-0.03,-4,-0.81,-1.03,-0.76,-0.73,-0.83,-0.96,-0.93,262.88,250,994.26,-233.64,58.29,97.41,11.66,150.76,190.37,64.39,659,623.78,76.42,-59.94,-1.95,-17.88,-42.42,-90.64,-121.52,-105.29,1246.22,855.41,325.2,224.24,104.68,-66.35,-74.89,-152.59,-154.36,-147.4
-4,-4,-0.15,-1.43,-0.93,-0.57,-0.89,-0.59,-0.91,-1.14,3.27,4,4,1.32,4,2.35,0.51,1.14,1.37,1.19,-2.54,-4,-2.89,0,-0.06,-1.06,-0.43,-0.32,-0.29,-0.5,823.43,790.47,-26.79,-121.22,392.15,53.16,-67.87,92.77,72.33,44.56,588.01,289.43,14.89,24.6,-24.54,28.44,39.12,-27.77,-36.19,25.94,664.18,1096.07,152.22,234.07,279.72,-71.78,5.92,-46.14,-143.13,-145.08
-4,-4,-2.18,-1.03,-0.41,-0.34,-0.49,-0.76,-0.78,-0.94,1.15,4,4,2.1,1.76,3.3,1.94,1.06,1.14,1.36,-2.39,-3.58,-1.72,-1.34,-0.15,-0.71,-0.67,-0.46,-0.4,-0.33,712.04,1053.96,685.67,-281.01,28.02,299.99,97.84,43.7,83.13,61.22,948,283.26,58.35,-14.71,-48.22,-11.23,-19.47,-17.21,-82.58,-49.62,260.56,1035.58,619.63,46.69,174.13,110.35,-23.74,-91.92,-96.86,-105.35
-4,-4,-1.73,-0.31,-0.51,-0.3,-0.21,-0.73,-0.97,-0.97,3.04,4,4,2.43,1.24,2.18,2.08,1.3,1.24,1.43,-0.35,-2.47,-3.62,-1.5,-1.1,-1.14,-0.99,-0.73,-1.12,-0.52,665.28,800.72,662.96,16.11,83.62,108.95,77.82,37.29,30.09,-25.15,573.91,314.03,-50.72,48.58,40.71,31.92,-49.32,23.86,18.01,-34.3,577.94,516.17,403.56,187.19,111.33,117.19,18.25,-103.7,-122.68,-132.63
-3.43,-4,-4,-4,-4,-3.79,-0.54,-0.24,-0.57,-0.52,-1.87,-1.55,0.88,3.97,4,4,3.05,1.02,1.98,1.56,2.01,2.2,2.29,-0.26,-2.18,-3.02,-2.2,-0.62,-1.21,-0.87,57.62,513.06,377.75,172.3,286.62,1102.05,-328.12,3.23,136.23,119.32,111.94,349.79,504.82,715.64,593.51,-11.54,36.56,32.96,122.56,-83.98,63.78,272.46,1015.2,1160.64,858.03,316.16,40.22,162.96,45.04,-37.54
-4,-4,-2.39,-1.42,-0.23,-0.28,-0.34,-0.6,-0.75,-1.03,1.74,4,4,1.43,1.46,2.26,1.54,1.12,1.32,1.23,-1.68,-2.71,-4,-0.96,-0.9,-1.47,-0.9,-0.91,-1.4,-0.81,463.2,636.29,780.52,-310.85,47.61,94.42,145.45,85.33,124.82,113.71,686.65,589.9,232.06,-142.15,37.41,17.82,-57.5,-14.83,-76.97,-220.89,695.86,760.5,734.37,-60.42,190.98,8.3,-42.97,-80.32,-102.29,-156.56
-4,-4,-2.26,-1.13,-0.66,-0.2,-0.4,-0.57,-0.77,-1.21,2.16,4,4,1.76,1.82,2.72,1.59,0.73,0.94,1.08,-2.25,-4,-3.38,-2,-1.44,-1.66,-0.56,-0.46,-1.23,-1.25,456.42,724.37,496.83,-293.27,79.04,306.03,-62.07,79.22,232.6,188.6,866.58,433.53,-27.65,68.36,-10.38,-29.24,-124.27,-49.93,-17.21,-94.91,539.98,769.47,477.66,-125.06,155.7,158.51,-61.83,-98.02,-131.71,-138.61
-4,-4,-4,-4,-4,-1.21,-0.43,-0.45,-0.12,-0.34,-1.53,-0.68,0.27,4,4,4,2.23,1.85,2.36,1.59,1.79,1.68,-0.94,-1.92,-1.32,-1.79,-1.15,-0.78,-1.17,-1.06,155.21,359.07,458.98,755.49,249.15,342.22,-55.11,-8.79,114.99,0.73,607.97,710.02,679.63,116.21,117,-5.86,6.41,57.56,6.59,42.18,-180.54,134.58,600.22,905.4,944.89,347.05,106.63,124.63,32.59,-41.87
-3.4,-4,-4,-4,-3.27,-1.56,-1.22,-0.2,-0.24,-0.63,-2.2,-2.49,0.7,4,4,4,1.24,1.98,1.82,1.44,2.19,2.22,0.93,3.09,1.77,-1.6,-2.03,0.43,-0.36,-0.79,199.28,472.29,605.77,487.18,584.66,409.91,55.05,54.14,24.23,19.1,437.81,370.12,178.28,116.46,191.22,-38.39,32.17,-20.81,-7.26,-34.85,51.45,274.05,918.03,917.79,514.1,-111.82,134.09,113.22,58.72,14.95
-4,-4,-3.04,-1.47,-0.81,-0.49,-0.42,-0.65,-0.79,-0.82,2.61,4,4,2.26,1.69,2.72,1.71,0.75,0.8,0.86,-1.82,-2.45,-3.77,-1.33,-0.41,-0.98,-0.6,-0.55,-0.87,-0.7,604.13,747.31,829.35,-271.55,40.83,225.22,90.39,85.82,127.26,77.39,838.99,328,69.4,-146.79,-17.03,-4.33,-82.4,-28.87,-18.49,-93.38,585.39,866.21,526.49,78.31,233.34,150.51,-30.15,-56.03,-67.02,-104.98
-4,-4,-4,-4,-4,-1.34,-2.03,-0.71,-0.66,-0.36,-1.66,-1.15,-0.94,4,4,4,1.37,1.52,2.34,1.77,1.78,0.93,-1.99,-3.09,-2.32,-4,-0.88,-0.32,-0.78,-0.9,-8.18,240.48,194.15,639.1,512.15,326.9,-434.51,38.57,227.17,60.3,537.35,930.97,1076.97,574.83,318.05,161.87,-130.62,35.4,45.72,17.09,-118.9,177.61,635.38,919.74,1024.6,132.87,-25.33,197.63,135.99,-34.12
